id,student_id,student_name,question_topic,question_style,error_style,start_time,submit_time,difficulty,score,time_consumed,memory,time_region,student_group
1696,20263157,徐霞,哈希表,解答题,概念错误,2026-06-11 20:23:54,2026-06-11 20:34:12,困难,0,618,686,晚上,高效能
1697,20263157,徐霞,广度优先搜索(BFS),编程题,答案正确,2026-06-30 18:02:41,2026-06-30 18:06:15,中等,15,214,824,晚上,高效能
1698,20263157,徐霞,广度优先搜索(BFS),编程题,答案正确,2026-01-19 05:07:13,2026-01-19 05:10:57,简单,15,224,907,凌晨,高效能
1699,20263157,徐霞,查找,解答题,答案正确,2026-01-29 00:28:58,2026-01-29 00:31:41,简单,10,163,765,凌晨,高效能
1700,20263157,徐霞,树,编程题,答案正确,2026-04-10 00:16:53,2026-04-10 00:20:32,中等,15,219,899,凌晨,高效能
1701,20263157,徐霞,树,编程题,答案正确,2026-06-18 07:50:20,2026-06-18 08:01:15,困难,15,655,868,早上,高效能
1702,20263157,徐霞,链表,选择题,答案正确,2026-06-15 05:19:12,2026-06-15 05:19:58,中等,5,46,584,凌晨,高效能
1703,20263157,徐霞,队列,选择题,答案正确,2026-04-24 07:42:09,2026-04-24 07:43:38,中等,5,89,464,早上,高效能
1704,20264737,罗涛艳,字符串匹配(KMP),填空题,答案正确,2026-06-05 19:04:43,2026-06-05 19:05:00,简单,5,17,266,晚上,高效能
1705,20264737,罗涛艳,顺序表,解答题,答案正确,2026-03-21 12:20:54,2026-03-21 12:24:35,中等,10,221,667,中午,高效能
1706,20264737,罗涛艳,位运算,选择题,格式错误,2026-04-07 21:00:11,2026-04-07 21:01:37,中等,0,86,475,晚上,高效能
1707,20264737,罗涛艳,动态规划(DP),判断题,答案正确,2026-05-27 13:35:42,2026-05-27 13:38:28,困难,2,166,903,中午,高效能
1708,20264737,罗涛艳,动态规划(DP),选择题,答案正确,2026-02-25 21:10:46,2026-02-25 21:14:00,困难,5,194,1000,晚上,高效能
1709,20264737,罗涛艳,栈,编程题,部分正确,2026-03-17 13:44:16,2026-03-17 13:47:49,简单,9,213,687,中午,高效能
1710,20264737,罗涛艳,动态规划(DP),编程题,答案正确,2026-06-13 01:54:29,2026-06-13 02:02:30,困难,15,481,844,凌晨,高效能
1711,20264737,罗涛艳,队列,编程题,答案正确,2026-02-10 02:36:18,2026-02-10 02:41:26,中等,15,308,921,凌晨,高效能
1712,20264737,罗涛艳,顺序表,填空题,答案正确,2026-04-03 01:18:13,2026-04-03 01:18:41,简单,5,28,175,凌晨,高效能
1713,20264737,罗涛艳,链表,解答题,答案正确,2026-06-02 10:58:23,2026-06-02 11:04:24,中等,10,361,794,早上,高效能
1714,20264737,罗涛艳,双指针,选择题,答案正确,2026-01-24 06:36:23,2026-01-24 06:39:32,困难,5,189,696,早上,高效能
1715,20264737,罗涛艳,字符串匹配(KMP),填空题,答案正确,2026-05-22 01:15:25,2026-05-22 01:15:59,简单,5,34,285,凌晨,高效能
1716,20264737,罗涛艳,双指针,填空题,答案正确,2026-04-29 18:06:48,2026-04-29 18:07:28,简单,5,40,328,晚上,高效能
1717,20264737,罗涛艳,链表,解答题,答案正确,2026-02-23 08:28:59,2026-02-23 08:40:07,困难,10,668,686,早上,高效能
1718,20264737,罗涛艳,位运算,填空题,答案正确,2026-06-21 06:22:20,2026-06-21 06:23:54,中等,5,94,539,早上,高效能
1719,20264737,罗涛艳,动态规划(DP),判断题,答案正确,2026-04-19 14:04:18,2026-04-19 14:07:06,困难,2,168,908,下午,高效能
1720,20264737,罗涛艳,树,选择题,答案正确,2026-02-13 16:12:31,2026-02-13 16:13:55,中等,5,84,502,下午,高效能
1721,20264737,罗涛艳,位运算,判断题,计算错误,2026-03-26 15:57:03,2026-03-26 15:58:44,中等,0,101,423,下午,高效能
1722,20264737,罗涛艳,广度优先搜索(BFS),编程题,答案正确,2026-01-18 12:35:59,2026-01-18 12:39:58,中等,15,239,980,中午,高效能
1723,20264737,罗涛艳,广度优先搜索(BFS),解答题,答案正确,2026-06-19 21:34:47,2026-06-19 21:39:27,中等,10,280,708,晚上,高效能
1724,20264737,罗涛艳,位运算,编程题,答案正确,2026-04-11 13:40:47,2026-04-11 13:46:34,中等,15,347,919,中午,高效能
1725,20264737,罗涛艳,回溯算法,填空题,答案正确,2026-06-20 10:21:30,2026-06-20 10:23:12,中等,5,102,497,早上,高效能
1726,20264737,罗涛艳,动态规划(DP),判断题,答案正确,2026-02-28 14:13:45,2026-02-28 14:18:04,困难,2,259,845,下午,高效能
1727,20264737,罗涛艳,贪心,编程题,答案正确,2026-01-25 22:51:54,2026-01-25 22:58:35,中等,15,401,917,晚上,高效能
1728,20264737,罗涛艳,查找,填空题,答案正确,2026-02-25 05:08:23,2026-02-25 05:08:58,简单,5,35,270,凌晨,高效能
1729,20264737,罗涛艳,动态规划(DP),选择题,理解偏差,2026-06-22 09:13:21,2026-06-22 09:16:51,困难,0,210,641,早上,高效能
1730,20264737,罗涛艳,栈,解答题,答案正确,2026-02-07 19:06:41,2026-02-07 19:09:42,简单,10,181,811,晚上,高效能
1731,20264737,罗涛艳,排序,选择题,答案正确,2026-03-11 17:31:29,2026-03-11 17:32:46,中等,5,77,600,下午,高效能
1732,20264737,罗涛艳,顺序表,选择题,审题错误,2026-04-08 14:12:03,2026-04-08 14:14:11,困难,0,128,929,下午,高效能
1733,20264737,罗涛艳,树,选择题,答案正确,2026-05-12 07:25:33,2026-05-12 07:26:20,中等,5,47,519,早上,高效能
1734,20264737,罗涛艳,深度优先搜索(DFS),编程题,部分正确,2026-03-14 21:29:18,2026-03-14 21:34:37,中等,9,319,679,晚上,高效能
1735,20264737,罗涛艳,查找,选择题,答案正确,2026-02-07 21:19:04,2026-02-07 21:20:12,中等,5,68,427,晚上,高效能
1736,20264737,罗涛艳,字符串,填空题,答案正确,2026-06-06 12:17:22,2026-06-06 12:19:33,困难,5,131,986,中午,高效能
1737,20264737,罗涛艳,哈希表,判断题,答案正确,2026-05-19 21:23:04,2026-05-19 21:23:13,简单,2,9,364,晚上,高效能
1738,20264737,罗涛艳,回溯算法,判断题,审题错误,2026-04-23 02:03:18,2026-04-23 02:04:57,中等,0,99,457,凌晨,高效能
1739,20264737,罗涛艳,顺序表,选择题,概念错误,2026-05-07 10:25:06,2026-05-07 10:28:55,困难,0,229,710,早上,高效能
1740,20264737,罗涛艳,回溯算法,填空题,答案正确,2026-05-08 14:56:24,2026-05-08 14:58:54,困难,5,150,760,下午,高效能
1741,20264737,罗涛艳,回溯算法,填空题,答案正确,2026-04-03 08:30:01,2026-04-03 08:31:05,中等,5,64,595,早上,高效能
1742,20264737,罗涛艳,字符串,编程题,部分正确,2026-04-01 12:33:21,2026-04-01 12:43:09,困难,7,588,728,中午,高效能
1743,20264737,罗涛艳,顺序表,解答题,部分正确,2026-07-05 15:42:36,2026-07-05 15:48:05,中等,5,329,901,下午,高效能
1744,20264737,罗涛艳,排序,解答题,答案正确,2026-04-28 23:15:38,2026-04-28 23:18:54,简单,10,196,635,晚上,高效能
1745,20264737,罗涛艳,栈,编程题,答案正确,2026-02-15 21:46:47,2026-02-15 21:50:46,简单,15,239,940,晚上,高效能
1746,20264737,罗涛艳,栈,解答题,答案正确,2026-05-06 08:49:07,2026-05-06 08:53:24,简单,10,257,743,早上,高效能
1747,20264737,罗涛艳,链表,选择题,计算错误,2026-01-30 06:30:44,2026-01-30 06:33:52,困难,0,188,993,早上,高效能
1748,20264737,罗涛艳,双指针,填空题,答案正确,2026-04-19 11:11:13,2026-04-19 11:11:47,简单,5,34,145,中午,高效能
1749,20264737,罗涛艳,队列,选择题,答案正确,2026-05-28 07:54:49,2026-05-28 07:56:08,中等,5,79,564,早上,高效能
1750,20264737,罗涛艳,排序,解答题,部分正确,2026-03-10 18:41:53,2026-03-10 18:46:19,中等,4,266,960,晚上,高效能
1751,20264737,罗涛艳,位运算,判断题,答案正确,2026-03-03 08:59:50,2026-03-03 09:00:53,中等,2,63,553,早上,高效能
1752,20264737,罗涛艳,动态规划(DP),判断题,答案正确,2026-05-14 21:04:13,2026-05-14 21:06:16,困难,2,123,939,晚上,高效能
1753,20264737,罗涛艳,位运算,判断题,答案正确,2026-02-09 11:38:06,2026-02-09 11:38:51,中等,2,45,408,中午,高效能
1754,20264737,罗涛艳,顺序表,填空题,答案正确,2026-05-15 04:37:44,2026-05-15 04:37:53,简单,5,9,374,凌晨,高效能
1755,20264737,罗涛艳,广度优先搜索(BFS),填空题,概念错误,2026-02-25 22:08:20,2026-02-25 22:10:09,困难,0,109,878,晚上,高效能
1756,20261622,马伟丽,回溯算法,填空题,答案正确,2026-05-22 21:09:13,2026-05-22 21:13:01,困难,5,228,913,晚上,高效能
1757,20261622,马伟丽,动态规划(DP),编程题,答案正确,2026-01-28 05:42:38,2026-01-28 05:52:47,困难,15,609,714,凌晨,高效能
1758,20261622,马伟丽,贪心,编程题,部分正确,2026-01-22 22:25:18,2026-01-22 22:32:12,中等,6,414,606,晚上,高效能
1759,20261622,马伟丽,顺序表,填空题,答案正确,2026-01-25 04:52:45,2026-01-25 04:52:55,简单,5,10,324,凌晨,高效能
1760,20261622,马伟丽,顺序表,填空题,知识点缺失,2026-05-24 01:43:25,2026-05-24 01:46:57,困难,0,212,745,凌晨,高效能
1761,20261622,马伟丽,链表,解答题,部分正确,2026-05-21 21:11:04,2026-05-21 21:16:14,中等,6,310,865,晚上,高效能
1762,20261622,马伟丽,堆,判断题,答案正确,2026-05-27 14:51:34,2026-05-27 14:53:14,中等,2,100,500,下午,高效能
1763,20261622,马伟丽,位运算,选择题,概念错误,2026-05-04 15:07:16,2026-05-04 15:09:15,困难,0,119,670,下午,高效能
1764,20261622,马伟丽,排序,解答题,部分正确,2026-03-07 08:03:45,2026-03-07 08:10:07,中等,6,382,953,早上,高效能
1765,20261622,马伟丽,位运算,填空题,答案正确,2026-03-14 00:16:50,2026-03-14 00:17:57,中等,5,67,409,凌晨,高效能
1766,20261622,马伟丽,顺序表,填空题,答案正确,2026-02-08 02:45:14,2026-02-08 02:45:35,简单,5,21,313,凌晨,高效能
1767,20261622,马伟丽,堆,判断题,答案正确,2026-02-18 20:30:23,2026-02-18 20:32:01,中等,2,98,531,晚上,高效能
1768,20261622,马伟丽,图,填空题,答案正确,2026-02-28 01:52:59,2026-02-28 01:54:26,中等,5,87,448,凌晨,高效能
1769,20261622,马伟丽,链表,选择题,答案正确,2026-05-18 06:33:27,2026-05-18 06:34:07,简单,5,40,394,早上,高效能
1770,20261622,马伟丽,贪心,编程题,答案正确,2026-05-12 04:42:39,2026-05-12 04:48:44,中等,15,365,669,凌晨,高效能
1771,20261622,马伟丽,顺序表,选择题,答案正确,2026-06-05 23:24:18,2026-06-05 23:25:56,中等,5,98,406,晚上,高效能
1772,20261622,马伟丽,队列,编程题,答案正确,2026-06-04 17:18:49,2026-06-04 17:24:09,中等,15,320,716,下午,高效能
1773,20261622,马伟丽,哈希表,解答题,概念错误,2026-01-26 00:31:52,2026-01-26 00:38:33,困难,0,401,821,凌晨,高效能
1774,20261622,马伟丽,链表,选择题,答案正确,2026-03-19 11:11:47,2026-03-19 11:14:25,困难,5,158,992,中午,高效能
1775,20261622,马伟丽,链表,选择题,答案正确,2026-04-08 07:19:55,2026-04-08 07:20:49,中等,5,54,508,早上,高效能
1776,20261622,马伟丽,顺序表,填空题,答案正确,2026-03-04 16:57:54,2026-03-04 16:58:26,简单,5,32,187,下午,高效能
1777,20261622,马伟丽,哈希表,填空题,答案正确,2026-06-06 18:24:52,2026-06-06 18:25:44,中等,5,52,532,晚上,高效能
1778,20261622,马伟丽,哈希表,选择题,答案正确,2026-02-17 15:34:07,2026-02-17 15:34:42,简单,5,35,357,下午,高效能
1779,20261622,马伟丽,栈,填空题,答案正确,2026-03-30 10:41:30,2026-03-30 10:41:39,简单,5,9,275,早上,高效能
1780,20261622,马伟丽,栈,编程题,答案正确,2026-02-22 04:34:44,2026-02-22 04:39:21,简单,15,277,824,凌晨,高效能
1781,20261622,马伟丽,链表,解答题,答案正确,2026-05-14 13:04:18,2026-05-14 13:07:48,中等,10,210,708,中午,高效能
1782,20261622,马伟丽,图,选择题,概念错误,2026-02-10 03:04:35,2026-02-10 03:05:55,中等,0,80,439,凌晨,高效能
1783,20261622,马伟丽,顺序表,填空题,答案正确,2026-01-28 00:04:17,2026-01-28 00:06:37,困难,5,140,912,凌晨,高效能
1784,20261622,马伟丽,回溯算法,判断题,答案正确,2026-04-01 13:10:22,2026-04-01 13:12:02,中等,2,100,446,中午,高效能
1785,20261622,马伟丽,广度优先搜索(BFS),解答题,答案正确,2026-05-25 14:28:28,2026-05-25 14:32:54,中等,10,266,823,下午,高效能
1786,20261622,马伟丽,回溯算法,填空题,答案正确,2026-04-11 23:43:16,2026-04-11 23:43:59,中等,5,43,455,晚上,高效能
1787,20261622,马伟丽,位运算,填空题,答案正确,2026-05-01 19:37:46,2026-05-01 19:39:14,中等,5,88,477,晚上,高效能
1788,20261622,马伟丽,广度优先搜索(BFS),解答题,部分正确,2026-06-05 20:22:05,2026-06-05 20:28:39,中等,6,394,661,晚上,高效能
1789,20261622,马伟丽,位运算,判断题,答案正确,2026-03-21 12:18:31,2026-03-21 12:19:39,中等,2,68,480,中午,高效能
1790,20261622,马伟丽,字符串,填空题,答案正确,2026-07-01 18:35:53,2026-07-01 18:40:04,困难,5,251,677,晚上,高效能
1791,20261622,马伟丽,树,编程题,答案正确,2026-03-16 23:25:13,2026-03-16 23:30:05,中等,15,292,960,晚上,高效能
1792,20261622,马伟丽,贪心,判断题,答案正确,2026-01-17 05:30:40,2026-01-17 05:34:12,困难,2,212,778,凌晨,高效能
1793,20261622,马伟丽,深度优先搜索(DFS),编程题,答案正确,2026-03-08 09:41:04,2026-03-08 09:47:24,中等,15,380,628,早上,高效能
1794,20261622,马伟丽,贪心,编程题,答案正确,2026-02-04 04:38:45,2026-02-04 04:43:16,中等,15,271,941,凌晨,高效能
1795,20261622,马伟丽,深度优先搜索(DFS),判断题,概念错误,2026-01-30 06:12:53,2026-01-30 06:13:20,简单,0,27,355,早上,高效能
1796,20261622,马伟丽,链表,选择题,答案正确,2026-03-14 13:57:13,2026-03-14 14:01:37,困难,5,264,681,中午,高效能
1797,20261622,马伟丽,哈希表,填空题,答案正确,2026-06-09 11:53:31,2026-06-09 11:54:31,中等,5,60,591,中午,高效能
1798,20261622,马伟丽,字符串,填空题,答案正确,2026-05-27 17:34:06,2026-05-27 17:37:33,困难,5,207,821,下午,高效能
1799,20261622,马伟丽,查找,判断题,格式错误,2026-03-17 13:37:38,2026-03-17 13:39:10,中等,0,92,412,中午,高效能
1800,20261622,马伟丽,顺序表,填空题,答案正确,2026-06-26 03:09:26,2026-06-26 03:09:55,简单,5,29,225,凌晨,高效能
1801,20261622,马伟丽,广度优先搜索(BFS),解答题,答案正确,2026-01-22 20:53:25,2026-01-22 20:57:39,中等,10,254,970,晚上,高效能
1802,20261622,马伟丽,栈,选择题,答案正确,2026-03-30 04:43:55,2026-03-30 04:44:23,简单,5,28,217,凌晨,高效能
1803,20262097,吴秀英,字符串匹配(KMP),填空题,答案正确,2026-05-05 14:26:22,2026-05-05 14:27:23,简单,5,61,245,下午,高努力
1804,20262097,吴秀英,链表,选择题,理解偏差,2026-03-28 05:55:23,2026-03-28 05:58:59,困难,0,216,868,凌晨,高努力
1805,20262097,吴秀英,队列,编程题,答案正确,2026-02-20 21:12:43,2026-02-20 21:21:22,中等,15,519,747,晚上,高努力
1806,20262097,吴秀英,链表,解答题,概念错误,2026-05-17 07:03:35,2026-05-17 07:23:13,困难,0,1178,908,早上,高努力
1807,20262097,吴秀英,查找,选择题,答案正确,2026-06-01 06:00:05,2026-06-01 06:02:45,中等,5,160,583,早上,高努力
1808,20262097,吴秀英,栈,填空题,答案正确,2026-06-22 23:28:31,2026-06-22 23:29:08,简单,5,37,229,晚上,高努力
1809,20262097,吴秀英,位运算,选择题,答案正确,2026-02-20 20:54:14,2026-02-20 20:55:34,中等,5,80,567,晚上,高努力
1810,20262097,吴秀英,回溯算法,填空题,答案正确,2026-01-22 03:56:06,2026-01-22 03:58:51,中等,5,165,568,凌晨,高努力
1811,20262097,吴秀英,图,选择题,答案正确,2026-03-09 01:17:36,2026-03-09 01:19:09,中等,5,93,573,凌晨,高努力
1812,20262097,吴秀英,动态规划(DP),判断题,答案正确,2026-04-07 06:13:50,2026-04-07 06:20:21,困难,2,391,712,早上,高努力
1813,20262097,吴秀英,广度优先搜索(BFS),编程题,答案正确,2026-06-04 07:25:16,2026-06-04 07:32:55,简单,15,459,790,早上,高努力
1814,20262097,吴秀英,栈,填空题,概念错误,2026-04-25 14:12:46,2026-04-25 14:13:42,简单,0,56,369,下午,高努力
1815,20262097,吴秀英,双指针,编程题,答案正确,2026-06-06 02:19:23,2026-06-06 02:24:11,简单,15,288,679,凌晨,高努力
1816,20262097,吴秀英,链表,选择题,计算错误,2026-04-18 22:30:29,2026-04-18 22:37:49,困难,0,440,670,晚上,高努力
1817,20262097,吴秀英,位运算,填空题,知识点缺失,2026-02-15 18:11:19,2026-02-15 18:13:13,中等,0,114,543,晚上,高努力
1818,20262097,吴秀英,栈,编程题,答案正确,2026-02-15 09:19:19,2026-02-15 09:25:14,简单,15,355,999,早上,高努力
1819,20262097,吴秀英,字符串,填空题,审题错误,2026-05-31 08:05:02,2026-05-31 08:08:06,困难,0,184,658,早上,高努力
1820,20262097,吴秀英,栈,判断题,答案正确,2026-06-13 21:39:08,2026-06-13 21:40:24,中等,2,76,559,晚上,高努力
1821,20262097,吴秀英,位运算,判断题,格式错误,2026-02-13 16:36:08,2026-02-13 16:37:36,中等,0,88,516,下午,高努力
1822,20262097,吴秀英,顺序表,填空题,答案正确,2026-01-31 06:56:09,2026-01-31 06:56:45,简单,5,36,255,早上,高努力
1823,20262097,吴秀英,字符串,解答题,部分正确,2026-02-06 08:45:20,2026-02-06 09:01:11,困难,4,951,896,早上,高努力
1824,20262097,吴秀英,双指针,判断题,答案正确,2026-05-21 01:51:47,2026-05-21 01:54:41,中等,2,174,586,凌晨,高努力
1825,20262097,吴秀英,树,编程题,答案正确,2026-04-19 10:00:00,2026-04-19 10:19:00,困难,15,1140,646,早上,高努力
1826,20262097,吴秀英,字符串,填空题,知识点缺失,2026-01-24 03:43:14,2026-01-24 03:49:09,困难,0,355,765,凌晨,高努力
1827,20262097,吴秀英,深度优先搜索(DFS),判断题,答案正确,2026-05-26 21:40:24,2026-05-26 21:41:18,简单,2,54,270,晚上,高努力
1828,20262097,吴秀英,查找,解答题,答案正确,2026-04-06 17:45:00,2026-04-06 17:51:40,中等,10,400,913,下午,高努力
1829,20262097,吴秀英,哈希表,选择题,答案正确,2026-04-18 18:32:31,2026-04-18 18:33:32,简单,5,61,331,晚上,高努力
1830,20262097,吴秀英,堆,解答题,答案正确,2026-06-27 09:18:42,2026-06-27 09:26:33,中等,10,471,903,早上,高努力
1831,20262097,吴秀英,树,判断题,答案正确,2026-04-11 03:41:14,2026-04-11 03:41:34,简单,2,20,301,凌晨,高努力
1832,20262097,吴秀英,排序,选择题,答案正确,2026-03-31 22:13:54,2026-03-31 22:15:40,中等,5,106,436,晚上,高努力
1833,20262097,吴秀英,队列,编程题,答案正确,2026-03-27 22:24:47,2026-03-27 22:36:26,中等,15,699,704,晚上,高努力
1834,20262097,吴秀英,链表,选择题,答案正确,2026-02-13 21:57:56,2026-02-13 22:01:52,困难,5,236,693,晚上,高努力
1835,20262097,吴秀英,广度优先搜索(BFS),填空题,格式错误,2026-06-28 13:57:10,2026-06-28 14:01:05,困难,0,235,611,中午,高努力
1836,20262097,吴秀英,回溯算法,判断题,答案正确,2026-01-18 10:32:06,2026-01-18 10:34:09,中等,2,123,417,早上,高努力
1837,20262097,吴秀英,深度优先搜索(DFS),编程题,计算错误,2026-06-06 00:33:40,2026-06-06 00:41:28,简单,0,468,626,凌晨,高努力
1838,20262097,吴秀英,字符串匹配(KMP),填空题,答案正确,2026-02-23 15:48:39,2026-02-23 15:49:36,简单,5,57,381,下午,高努力
1839,20262097,吴秀英,回溯算法,填空题,答案正确,2026-03-10 01:45:52,2026-03-10 01:48:22,中等,5,150,534,凌晨,高努力
1840,20262097,吴秀英,双指针,编程题,答案正确,2026-02-11 01:10:28,2026-02-11 01:18:17,简单,15,469,716,凌晨,高努力
1841,20262097,吴秀英,广度优先搜索(BFS),填空题,概念错误,2026-07-07 14:22:09,2026-07-07 14:26:05,困难,0,236,861,下午,高努力
1842,20262097,吴秀英,查找,解答题,审题错误,2026-06-25 05:26:44,2026-06-25 05:34:48,中等,0,484,835,凌晨,高努力
1843,20262097,吴秀英,广度优先搜索(BFS),解答题,知识点缺失,2026-06-16 14:40:14,2026-06-16 14:48:29,中等,0,495,961,下午,高努力
1844,20262097,吴秀英,堆,判断题,答案正确,2026-02-17 23:04:24,2026-02-17 23:04:58,简单,2,34,322,晚上,高努力
1845,20262097,吴秀英,栈,编程题,答案正确,2026-06-11 07:17:01,2026-06-11 07:24:15,简单,15,434,741,早上,高努力
1846,20262097,吴秀英,栈,编程题,审题错误,2026-04-10 23:22:13,2026-04-10 23:26:38,简单,0,265,624,晚上,高努力
1847,20262097,吴秀英,回溯算法,判断题,格式错误,2026-02-02 02:06:30,2026-02-02 02:07:42,中等,0,72,452,凌晨,高努力
1848,20262097,吴秀英,字符串匹配(KMP),填空题,答案正确,2026-04-09 01:51:12,2026-04-09 01:52:18,简单,5,66,317,凌晨,高努力
1849,20262097,吴秀英,回溯算法,解答题,答案正确,2026-01-27 07:39:09,2026-01-27 07:46:52,简单,10,463,642,早上,高努力
1850,20262097,吴秀英,树,判断题,答案正确,2026-03-23 06:32:54,2026-03-23 06:33:48,简单,2,54,364,早上,高努力
1851,20262097,吴秀英,字符串,填空题,答案正确,2026-07-04 16:57:22,2026-07-04 17:01:11,困难,5,229,851,下午,高努力
1852,20262097,吴秀英,栈,编程题,答案正确,2026-01-26 16:09:52,2026-01-26 16:16:11,简单,15,379,826,下午,高努力
1853,20262097,吴秀英,字符串匹配(KMP),填空题,答案正确,2026-02-07 05:28:54,2026-02-07 05:29:42,简单,5,48,300,凌晨,高努力
1854,20262097,吴秀英,位运算,判断题,答案正确,2026-06-19 16:31:27,2026-06-19 16:33:00,中等,2,93,437,下午,高努力
1855,20262097,吴秀英,链表,解答题,答案正确,2026-02-27 21:50:32,2026-02-27 22:06:33,困难,10,961,957,晚上,高努力
1856,20262097,吴秀英,队列,编程题,答案正确,2026-03-08 11:04:57,2026-03-08 11:16:35,中等,15,698,748,中午,高努力
1857,20262097,吴秀英,动态规划(DP),判断题,计算错误,2026-07-10 09:24:43,2026-07-10 09:30:53,困难,0,370,661,早上,高努力
1858,20262097,吴秀英,贪心,编程题,答案正确,2026-06-19 11:56:40,2026-06-19 12:04:07,中等,15,447,985,中午,高努力
1859,20262097,吴秀英,查找,判断题,答案正确,2026-05-17 13:59:26,2026-05-17 14:05:05,困难,2,339,803,中午,高努力
1860,20262097,吴秀英,位运算,选择题,审题错误,2026-03-08 23:37:01,2026-03-08 23:40:39,困难,0,218,617,晚上,高努力
1861,20262097,吴秀英,深度优先搜索(DFS),判断题,计算错误,2026-03-15 21:09:58,2026-03-15 21:10:24,简单,0,26,327,晚上,高努力
1862,20262097,吴秀英,堆,判断题,答案正确,2026-07-11 13:56:55,2026-07-11 13:59:16,中等,2,141,593,中午,高努力
1863,20262097,吴秀英,回溯算法,判断题,答案正确,2026-04-05 23:02:07,2026-04-05 23:03:28,中等,2,81,564,晚上,高努力
1864,20262097,吴秀英,排序,解答题,审题错误,2026-04-28 22:56:51,2026-04-28 23:04:10,中等,0,439,968,晚上,高努力
1865,20262097,吴秀英,顺序表,填空题,答案正确,2026-05-02 02:06:42,2026-05-02 02:13:54,困难,5,432,622,凌晨,高努力
1866,20262097,吴秀英,回溯算法,解答题,答案正确,2026-06-02 09:41:54,2026-06-02 09:48:43,简单,10,409,770,早上,高努力
1867,20262097,吴秀英,树,编程题,答案正确,2026-01-25 22:48:18,2026-01-25 23:06:46,困难,15,1108,751,晚上,高努力
1868,20262097,吴秀英,回溯算法,填空题,理解偏差,2026-07-10 15:52:25,2026-07-10 16:00:10,困难,0,465,920,下午,高努力
1869,20262097,吴秀英,位运算,选择题,答案正确,2026-06-08 10:22:12,2026-06-08 10:23:43,中等,5,91,415,早上,高努力
1870,20262097,吴秀英,查找,判断题,概念错误,2026-06-09 12:05:41,2026-06-09 12:12:29,困难,0,408,713,中午,高努力
1871,20262097,吴秀英,排序,解答题,答案正确,2026-05-18 01:05:52,2026-05-18 01:12:06,中等,10,374,679,凌晨,高努力
1872,20262097,吴秀英,哈希表,判断题,答案正确,2026-05-20 00:02:27,2026-05-20 00:03:12,简单,2,45,354,凌晨,高努力
1873,20262097,吴秀英,广度优先搜索(BFS),编程题,答案正确,2026-01-24 08:25:46,2026-01-24 08:37:59,困难,15,733,711,早上,高努力
1874,20262097,吴秀英,查找,解答题,答案正确,2026-02-18 00:24:20,2026-02-18 00:30:45,中等,10,385,650,凌晨,高努力
1875,20262097,吴秀英,深度优先搜索(DFS),填空题,答案正确,2026-03-30 10:31:41,2026-03-30 10:33:54,中等,5,133,556,早上,高努力
1876,20262097,吴秀英,位运算,填空题,计算错误,2026-06-18 22:48:05,2026-06-18 22:49:48,中等,0,103,584,晚上,高努力
1877,20262097,吴秀英,排序,判断题,计算错误,2026-03-09 02:50:13,2026-03-09 02:51:57,中等,0,104,571,凌晨,高努力
1878,20262097,吴秀英,位运算,判断题,答案正确,2026-04-01 00:27:32,2026-04-01 00:30:21,中等,2,169,595,凌晨,高努力
1879,20262097,吴秀英,排序,解答题,计算错误,2026-03-22 17:52:31,2026-03-22 17:57:07,简单,0,276,738,下午,高努力
1880,20262097,吴秀英,查找,选择题,计算错误,2026-03-06 12:57:28,2026-03-06 12:59:29,中等,0,121,542,中午,高努力
1881,20262097,吴秀英,位运算,编程题,答案正确,2026-06-22 00:17:35,2026-06-22 00:27:51,中等,15,616,926,凌晨,高努力
1882,20262097,吴秀英,广度优先搜索(BFS),填空题,理解偏差,2026-02-11 01:01:56,2026-02-11 01:09:24,困难,0,448,970,凌晨,高努力
1883,20262097,吴秀英,查找,选择题,答案正确,2026-03-14 16:34:49,2026-03-14 16:36:25,中等,5,96,478,下午,高努力
1884,20262097,吴秀英,深度优先搜索(DFS),编程题,答案正确,2026-01-24 20:48:43,2026-01-24 20:56:20,简单,15,457,979,晚上,高努力
1885,20262097,吴秀英,位运算,填空题,答案正确,2026-05-01 04:56:26,2026-05-01 04:58:11,中等,5,105,550,凌晨,高努力
1886,20262097,吴秀英,广度优先搜索(BFS),解答题,答案正确,2026-04-10 10:49:37,2026-04-10 11:01:27,中等,10,710,906,早上,高努力
1887,20262097,吴秀英,树,解答题,理解偏差,2026-06-14 00:38:50,2026-06-14 00:46:48,中等,0,478,805,凌晨,高努力
1888,20262097,吴秀英,树,编程题,部分正确,2026-07-04 04:25:06,2026-07-04 04:36:46,困难,7,700,819,凌晨,高努力
1889,20262097,吴秀英,图,填空题,知识点缺失,2026-01-16 04:48:59,2026-01-16 04:50:23,中等,0,84,524,凌晨,高努力
1890,20262097,吴秀英,位运算,填空题,答案正确,2026-02-12 16:53:37,2026-02-12 16:55:45,中等,5,128,483,下午,高努力
1891,20262097,吴秀英,深度优先搜索(DFS),编程题,答案正确,2026-07-05 07:12:45,2026-07-05 07:21:53,中等,15,548,895,早上,高努力
1892,20262097,吴秀英,顺序表,填空题,答案正确,2026-01-23 19:11:32,2026-01-23 19:12:27,简单,5,55,115,晚上,高努力
1893,20262097,吴秀英,贪心,编程题,审题错误,2026-07-13 12:51:46,2026-07-13 13:03:04,中等,0,678,915,中午,高努力
